pedido_id;data_pedido;status;cliente_id;nome_cliente;cidade;estado;grupo;categoria;produto_id;quantidade;preco_unitario;valor_item_total
252843;2025-02-06 23:35:04;CANCELADO;66664;Dra. Alice Costa;SÃO PAULO;PA;B;ROUPAS;6036;2;782,57;1565,14
252843;2025-02-06 23:35:04;CANCELADO;66664;Dra. Alice Costa;SÃO PAULO;PA;B;ROUPAS;4116;3;606,97;1820,91
252843;2025-02-06 23:35:04;CANCELADO;66664;Dra. Alice Costa;SÃO PAULO;PA;B;ESPORTES;1826;1;111,12;111,12
895983;2025-07-04 02:12:21;CONFIRMADO;28098;Felipe Novaes;RIO DE JANEIRO;SC;B;BRINQUEDOS;5149;1;569,78;569,78
895983;2025-07-04 02:12:21;CONFIRMADO;28098;Felipe Novaes;RIO DE JANEIRO;SC;B;ROUPAS;7225;2;843,36;1686,72
895983;2025-07-04 02:12:21;CONFIRMADO;28098;Felipe Novaes;RIO DE JANEIRO;SC;B;ROUPAS;1486;3;733,91;2201,73
658720;2025-06-19 02:38:21;PENDENTE;64786;Nicolas Nunes;BELO HORIZONTE;SE;A;LIVROS;7393;2;454,38;908,76
658720;2025-06-19 02:38:21;PENDENTE;64786;Nicolas Nunes;BELO HORIZONTE;SE;A;ESPORTES;9196;2;221,01;442,02
658720;2025-06-19 02:38:21;PENDENTE;64786;Nicolas Nunes;BELO HORIZONTE;SE;A;ROUPAS;9288;1;189,17;189,17
658720;2025-06-19 02:38:21;PENDENTE;64786;Nicolas Nunes;BELO HORIZONTE;SE;A;LIVROS;6474;3;101,97;305,91
658720;2025-06-19 02:38:21;PENDENTE;64786;Nicolas Nunes;BELO HORIZONTE;SE;A;DECORAÇÃO;4519;2;355,59;711,18
454116;2025-01-02 20:26:07;PENDENTE;60455;Otávio Carvalho;SÃO PAULO;RS;C;ELETRÔNICOS;4466;2;628,09;1256,18
454116;2025-01-02 20:26:07;PENDENTE;60455;Otávio Carvalho;SÃO PAULO;RS;C;ROUPAS;4087;2;655,82;1311,64
454116;2025-01-02 20:26:07;PENDENTE;60455;Otávio Carvalho;SÃO PAULO;RS;C;ROUPAS;7063;1;517,73;517,73
454116;2025-01-02 20:26:07;PENDENTE;60455;Otávio Carvalho;SÃO PAULO;RS;C;ESPORTES;4143;1;750,05;750,05
364897;2024-07-04 08:03:07;CONFIRMADO;85051;Sr. Benício Moura;MARANHÃO;CE;B;ESPORTES;4793;3;622,92;1868,76
364897;2024-07-04 08:03:07;CONFIRMADO;85051;Sr. Benício Moura;MARANHÃO;CE;B;ELETRÔNICOS;3634;3;508,34;1525,02
364897;2024-07-04 08:03:07;CONFIRMADO;85051;Sr. Benício Moura;MARANHÃO;CE;B;DECORAÇÃO;9830;2;381,17;762,34
372198;2024-06-07 13:46:33;CONFIRMADO;33914;Enrico da Conceição;SÃO PAULO;MG;C;LIVROS;3086;3;394,32;1182,96
372198;2024-06-07 13:46:33;CONFIRMADO;33914;Enrico da Conceição;SÃO PAULO;MG;C;ROUPAS;4505;1;844,53;844,53
184772;2024-05-16 14:56:52;CONFIRMADO;62542;Lorenzo da Conceição;SÃO PAULO;ES;B;ROUPAS;8657;1;667,03;667,03
970329;2024-12-09 22:11:52;CONFIRMADO;37624;Sr. Luiz Gustavo Azevedo;RIO DE JANEIRO;AM;B;ELETRÔNICOS;1925;3;37,3;111,9
970329;2024-12-09 22:11:52;CONFIRMADO;37624;Sr. Luiz Gustavo Azevedo;RIO DE JANEIRO;AM;B;LIVROS;4366;3;209,99;629,97
970329;2024-12-09 22:11:52;CONFIRMADO;37624;Sr. Luiz Gustavo Azevedo;RIO DE JANEIRO;AM;B;ROUPAS;6575;2;855,86;1711,72
970329;2024-12-09 22:11:52;CONFIRMADO;37624;Sr. Luiz Gustavo Azevedo;RIO DE JANEIRO;AM;B;ELETRÔNICOS;2934;2;772,11;1544,22
970329;2024-12-09 22:11:52;CONFIRMADO;37624;Sr. Luiz Gustavo Azevedo;RIO DE JANEIRO;AM;B;ROUPAS;2127;3;760,3;2280,9
970329;2024-12-09 22:11:52;CONFIRMADO;37624;Sr. Luiz Gustavo Azevedo;RIO DE JANEIRO;AM;B;ROUPAS;6575;3;855,86;2567,58
109098;2024-11-05 20:46:59;CONFIRMADO;26401;Sra. Marina Monteiro;SÃO PAULO;AP;B;ROUPAS;8388;2;910,51;1821,02
109098;2024-11-05 20:46:59;CONFIRMADO;26401;Sra. Marina Monteiro;SÃO PAULO;AP;B;ALIMENTOS;8835;2;496,18;992,36
109098;2024-11-05 20:46:59;CONFIRMADO;26401;Sra. Marina Monteiro;SÃO PAULO;AP;B;LIVROS;8777;2;124,21;248,42
849834;2024-01-22 17:51:41;CONFIRMADO;82683;Davi Lucas Alves;RIO DE JANEIRO;ES;C;ROUPAS;8657;1;667,03;667,03
849834;2024-01-22 17:51:41;CONFIRMADO;82683;Davi Lucas Alves;RIO DE JANEIRO;ES;C;DECORAÇÃO;4142;3;113,15;339,45
849834;2024-01-22 17:51:41;CONFIRMADO;82683;Davi Lucas Alves;RIO DE JANEIRO;ES;C;ROUPAS;5526;2;800,84;1601,68
849834;2024-01-22 17:51:41;CONFIRMADO;82683;Davi Lucas Alves;RIO DE JANEIRO;ES;C;ESPORTES;4143;2;750,05;1500,1
849834;2024-01-22 17:51:41;CONFIRMADO;82683;Davi Lucas Alves;RIO DE JANEIRO;ES;C;ROUPAS;9122;1;950,8;950,8
547954;2024-11-28 09:23:27;CONFIRMADO;58268;Caroline Ferreira;SÃO PAULO;BA;A;ROUPAS;4102;1;414,91;414,91
547954;2024-11-28 09:23:27;CONFIRMADO;58268;Caroline Ferreira;SÃO PAULO;BA;A;ESPORTES;1442;1;738,27;738,27
347577;2024-04-20 08:59:53;PENDENTE;49725;Stephany Sales;CURITIBA;PR;C;ROUPAS;4087;2;655,82;1311,64
347577;2024-04-20 08:59:53;PENDENTE;49725;Stephany Sales;CURITIBA;PR;C;ROUPAS;4116;3;606,97;1820,91
347577;2024-04-20 08:59:53;PENDENTE;49725;Stephany Sales;CURITIBA;PR;C;BRINQUEDOS;8120;3;75,23;225,69
347577;2024-04-20 08:59:53;PENDENTE;49725;Stephany Sales;CURITIBA;PR;C;ELETRÔNICOS;3967;3;127,23;381,69
347577;2024-04-20 08:59:53;PENDENTE;49725;Stephany Sales;CURITIBA;PR;C;ROUPAS;4790;2;781,35;1562,7
327689;2025-05-06 11:01:00;CONFIRMADO;18543;Bruna Dias;SÃO PAULO;MT;B;ELETRÔNICOS;2166;1;299,82;299,82
327689;2025-05-06 11:01:00;CONFIRMADO;18543;Bruna Dias;SÃO PAULO;MT;B;BRINQUEDOS;6111;3;782,77;2348,31
327689;2025-05-06 11:01:00;CONFIRMADO;18543;Bruna Dias;SÃO PAULO;MT;B;ROUPAS;3825;3;125,95;377,85
327689;2025-05-06 11:01:00;CONFIRMADO;18543;Bruna Dias;SÃO PAULO;MT;B;ROUPAS;2519;2;437,17;874,34
327689;2025-05-06 11:01:00;CONFIRMADO;18543;Bruna Dias;SÃO PAULO;MT;B;ROUPAS;1545;2;720,15;1440,3
894009;2024-04-30 02:19:42;PENDENTE;23045;Juliana Ferreira;SÃO PAULO;TO;C;DECORAÇÃO;1008;2;593,36;1186,72
894009;2024-04-30 02:19:42;PENDENTE;23045;Juliana Ferreira;SÃO PAULO;TO;C;ROUPAS;9288;2;189,17;378,34
967710;2023-10-12 15:36:10;CONFIRMADO;99218;Cecília Costa;SÃO PAULO;AL;C;DECORAÇÃO;3958;2;444,18;888,36
964508;2025-02-11 22:50:43;CONFIRMADO;33031;Maria Luiza Sales;GOIÂNIA;MT;B;DECORAÇÃO;7212;2;353,8;707,6
964508;2025-02-11 22:50:43;CONFIRMADO;33031;Maria Luiza Sales;GOIÂNIA;MT;B;ROUPAS;8380;2;844,65;1689,3
964508;2025-02-11 22:50:43;CONFIRMADO;33031;Maria Luiza Sales;GOIÂNIA;MT;B;LIVROS;7662;3;578,52;1735,56
964508;2025-02-11 22:50:43;CONFIRMADO;33031;Maria Luiza Sales;GOIÂNIA;MT;B;DECORAÇÃO;3164;2;213,16;426,32
964508;2025-02-11 22:50:43;CONFIRMADO;33031;Maria Luiza Sales;GOIÂNIA;MT;B;ESPORTES;5349;2;813,72;1627,44
683981;2025-06-24 03:12:48;CONFIRMADO;96002;Yasmin Rocha;SÃO PAULO;PA;C;ALIMENTOS;6188;3;71,38;214,14
683981;2025-06-24 03:12:48;CONFIRMADO;96002;Yasmin Rocha;SÃO PAULO;PA;C;ROUPAS;7225;1;843,36;843,36
683981;2025-06-24 03:12:48;CONFIRMADO;96002;Yasmin Rocha;SÃO PAULO;PA;C;DECORAÇÃO;9338;3;219,57;658,71
683981;2025-06-24 03:12:48;CONFIRMADO;96002;Yasmin Rocha;SÃO PAULO;PA;C;BRINQUEDOS;6678;3;840,66;2521,98
683981;2025-06-24 03:12:48;CONFIRMADO;96002;Yasmin Rocha;SÃO PAULO;PA;C;ESPORTES;3677;2;923,33;1846,66
623321;2024-08-21 17:14:26;CONFIRMADO;24885;Ana Clara Martins;MARANHÃO;RN;A;ELETRÔNICOS;4967;1;247,19;247,19
623321;2024-08-21 17:14:26;CONFIRMADO;24885;Ana Clara Martins;MARANHÃO;RN;A;ROUPAS;5731;2;258,03;516,06
550037;2025-04-26 08:01:01;CONFIRMADO;68058;Alice Ribeiro;SÃO PAULO;BA;B;DECORAÇÃO;3187;3;522,81;1568,43
550037;2025-04-26 08:01:01;CONFIRMADO;68058;Alice Ribeiro;SÃO PAULO;BA;B;ROUPAS;1486;3;733,91;2201,73
550037;2025-04-26 08:01:01;CONFIRMADO;68058;Alice Ribeiro;SÃO PAULO;BA;B;ELETRÔNICOS;9351;1;740,81;740,81
550037;2025-04-26 08:01:01;CONFIRMADO;68058;Alice Ribeiro;SÃO PAULO;BA;B;ROUPAS;8093;1;966,68;966,68
550037;2025-04-26 08:01:01;CONFIRMADO;68058;Alice Ribeiro;SÃO PAULO;BA;B;ROUPAS;5330;1;978,32;978,32
687702;2023-09-03 03:53:01;CANCELADO;64273;Daniel Nogueira;RIO DE JANEIRO;SP;C;ELETRÔNICOS;3398;1;50,78;50,78
975652;2023-12-29 16:35:00;CONFIRMADO;37665;Alana Gonçalves;SÃO PAULO;PI;C;ROUPAS;6918;2;365,93;731,86
975652;2023-12-29 16:35:00;CONFIRMADO;37665;Alana Gonçalves;SÃO PAULO;PI;C;LIVROS;1313;1;279,37;279,37
975652;2023-12-29 16:35:00;CONFIRMADO;37665;Alana Gonçalves;SÃO PAULO;PI;C;ROUPAS;1828;1;678,64;678,64
975652;2023-12-29 16:35:00;CONFIRMADO;37665;Alana Gonçalves;SÃO PAULO;PI;C;ROUPAS;9866;1;959,88;959,88
707189;2024-11-22 04:27:37;PENDENTE;67529;Cecília Jesus;SÃO PAULO;RS;C;BRINQUEDOS;7106;1;349,38;349,38
707189;2024-11-22 04:27:37;PENDENTE;67529;Cecília Jesus;SÃO PAULO;RS;C;ESPORTES;3677;1;923,33;923,33
707189;2024-11-22 04:27:37;PENDENTE;67529;Cecília Jesus;SÃO PAULO;RS;C;ELETRÔNICOS;5046;2;363,5;727,0
707189;2024-11-22 04:27:37;PENDENTE;67529;Cecília Jesus;SÃO PAULO;RS;C;ESPORTES;3677;2;923,33;1846,66
901911;2023-11-11 17:03:35;CONFIRMADO;58234;Pedro Ramos;RIO DE JANEIRO;MG;C;ELETRÔNICOS;9257;2;449,53;899,06
700128;2025-03-05 00:38:50;CANCELADO;72741;Melissa Oliveira;GOIÂNIA;GO;B;DECORAÇÃO;4142;2;113,15;226,3
700128;2025-03-05 00:38:50;CANCELADO;72741;Melissa Oliveira;GOIÂNIA;GO;B;ROUPAS;6741;1;67,49;67,49
700128;2025-03-05 00:38:50;CANCELADO;72741;Melissa Oliveira;GOIÂNIA;GO;B;DECORAÇÃO;6560;2;913,72;1827,44
159805;2023-08-02 09:07:37;PENDENTE;55689;Lavínia Peixoto;GOIÂNIA;SE;C;ELETRÔNICOS;1320;1;371,09;371,09
159805;2023-08-02 09:07:37;PENDENTE;55689;Lavínia Peixoto;GOIÂNIA;SE;C;ELETRÔNICOS;1649;3;505,97;1517,91
159805;2023-08-02 09:07:37;PENDENTE;55689;Lavínia Peixoto;GOIÂNIA;SE;C;ROUPAS;7199;3;440,4;1321,2
159805;2023-08-02 09:07:37;PENDENTE;55689;Lavínia Peixoto;GOIÂNIA;SE;C;DECORAÇÃO;9944;3;717,19;2151,57
159805;2023-08-02 09:07:37;PENDENTE;55689;Lavínia Peixoto;GOIÂNIA;SE;C;LIVROS;6131;3;138,73;416,19
283131;2025-03-31 12:43:17;PENDENTE;39788;Ana Vitória Carvalho;SÃO PAULO;AL;B;ROUPAS;6533;2;490,13;980,26
283131;2025-03-31 12:43:17;PENDENTE;39788;Ana Vitória Carvalho;SÃO PAULO;AL;B;DECORAÇÃO;2805;2;738,33;1476,66
283131;2025-03-31 12:43:17;PENDENTE;39788;Ana Vitória Carvalho;SÃO PAULO;AL;B;LIVROS;6158;2;435,83;871,66
283131;2025-03-31 12:43:17;PENDENTE;39788;Ana Vitória Carvalho;SÃO PAULO;AL;B;ELETRÔNICOS;1996;3;385,36;1156,08
283131;2025-03-31 12:43:17;PENDENTE;39788;Ana Vitória Carvalho;SÃO PAULO;AL;B;ROUPAS;2772;2;199,08;398,16
221557;2023-12-26 17:02:44;CONFIRMADO;23559;Alice Costela;SÃO PAULO;RJ;A;LIVROS;5431;2;749,18;1498,36
221557;2023-12-26 17:02:44;CONFIRMADO;23559;Alice Costela;SÃO PAULO;RJ;A;ROUPAS;5731;1;258,03;258,03
221557;2023-12-26 17:02:44;CONFIRMADO;23559;Alice Costela;SÃO PAULO;RJ;A;DECORAÇÃO;8076;1;77,49;77,49
221557;2023-12-26 17:02:44;CONFIRMADO;23559;Alice Costela;SÃO PAULO;RJ;A;ELETRÔNICOS;4719;3;88,41;265,23
221557;2023-12-26 17:02:44;CONFIRMADO;23559;Alice Costela;SÃO PAULO;RJ;A;ESPORTES;5873;2;450,26;900,52
412408;2025-06-30 01:54:38;PENDENTE;44399;Joaquim Campos;SÃO PAULO;SC;A;ELETRÔNICOS;5448;3;255,02;765,06
491669;2023-11-11 17:25:22;CANCELADO;96182;Pedro Martins;MARANHÃO;MA;B;DECORAÇÃO;1279;3;72,65;217,95
491669;2023-11-11 17:25:22;CANCELADO;96182;Pedro Martins;MARANHÃO;MA;B;LIVROS;7662;2;578,52;1157,04
602193;2024-09-25 12:53:11;CANCELADO;56151;Davi Lucas Farias;SÃO PAULO;RS;C;ALIMENTOS;3227;3;957,61;2872,83
602193;2024-09-25 12:53:11;CANCELADO;56151;Davi Lucas Farias;SÃO PAULO;RS;C;BRINQUEDOS;1149;3;659,69;1979,07
602193;2024-09-25 12:53:11;CANCELADO;56151;Davi Lucas Farias;SÃO PAULO;RS;C;ESPORTES;4227;3;870,6;2611,8
602193;2024-09-25 12:53:11;CANCELADO;56151;Davi Lucas Farias;SÃO PAULO;RS;C;DECORAÇÃO;9586;1;410,21;410,21
602193;2024-09-25 12:53:11;CANCELADO;56151;Davi Lucas Farias;SÃO PAULO;RS;C;ROUPAS;1530;3;910,92;2732,76
534611;2024-04-15 00:27:13;CONFIRMADO;66027;Srta. Alice Vieira;SÃO PAULO;RO;B;DECORAÇÃO;1061;2;280,59;561,18
534611;2024-04-15 00:27:13;CONFIRMADO;66027;Srta. Alice Vieira;SÃO PAULO;RO;B;ROUPAS;9986;1;203,89;203,89
534611;2024-04-15 00:27:13;CONFIRMADO;66027;Srta. Alice Vieira;SÃO PAULO;RO;B;ELETRÔNICOS;3537;1;882,99;882,99
534611;2024-04-15 00:27:13;CONFIRMADO;66027;Srta. Alice Vieira;SÃO PAULO;RO;B;ROUPAS;7225;3;843,36;2530,08
681873;2024-09-04 11:24:52;PENDENTE;36220;Enrico Costa;GOIÂNIA;TO;B;ESPORTES;9606;1;655,21;655,21
681873;2024-09-04 11:24:52;PENDENTE;36220;Enrico Costa;GOIÂNIA;TO;B;ESPORTES;9196;2;221,01;442,02
681873;2024-09-04 11:24:52;PENDENTE;36220;Enrico Costa;GOIÂNIA;TO;B;ELETRÔNICOS;9494;3;331,93;995,79
682190;2024-03-22 12:10:14;CONFIRMADO;51679;Letícia Campos;SÃO PAULO;TO;B;ROUPAS;1684;3;999,11;2997,33
682190;2024-03-22 12:10:14;CONFIRMADO;51679;Letícia Campos;SÃO PAULO;TO;B;DECORAÇÃO;5220;2;65,1;130,2
682190;2024-03-22 12:10:14;CONFIRMADO;51679;Letícia Campos;SÃO PAULO;TO;B;DECORAÇÃO;9586;3;410,21;1230,63
818689;2024-01-20 06:46:52;CONFIRMADO;97430;Sophia da Paz;SÃO PAULO;CE;C;BRINQUEDOS;6634;1;203,58;203,58
818689;2024-01-20 06:46:52;CONFIRMADO;97430;Sophia da Paz;SÃO PAULO;CE;C;ELETRÔNICOS;9985;2;621,85;1243,7
818689;2024-01-20 06:46:52;CONFIRMADO;97430;Sophia da Paz;SÃO PAULO;CE;C;ROUPAS;1545;2;720,15;1440,3
818689;2024-01-20 06:46:52;CONFIRMADO;97430;Sophia da Paz;SÃO PAULO;CE;C;BRINQUEDOS;8574;2;905,17;1810,34
818689;2024-01-20 06:46:52;CONFIRMADO;97430;Sophia da Paz;SÃO PAULO;CE;C;BRINQUEDOS;8889;1;29,09;29,09
293995;2024-11-23 06:09:21;CONFIRMADO;14702;João Guilherme da Costa;GOIÂNIA;MA;A;ELETRÔNICOS;9351;1;740,81;740,81
907327;2025-02-04 18:12:00;CONFIRMADO;77077;Luiz Miguel Moura;SÃO PAULO;TO;B;ROUPAS;6955;3;404,68;1214,04
907327;2025-02-04 18:12:00;CONFIRMADO;77077;Luiz Miguel Moura;SÃO PAULO;TO;B;LIVROS;6220;3;582,67;1748,01
907327;2025-02-04 18:12:00;CONFIRMADO;77077;Luiz Miguel Moura;SÃO PAULO;TO;B;ROUPAS;3277;3;125,13;375,39
527307;2024-04-02 08:33:09;CONFIRMADO;76511;Clarice Gonçalves;SÃO PAULO;RR;B;DECORAÇÃO;8666;3;257,65;772,95
767031;2024-10-03 14:08:41;CONFIRMADO;18543;Bruna Dias;SÃO PAULO;MT;B;BRINQUEDOS;5599;2;816,02;1632,04
767031;2024-10-03 14:08:41;CONFIRMADO;18543;Bruna Dias;SÃO PAULO;MT;B;ELETRÔNICOS;5994;3;917,53;2752,59
767031;2024-10-03 14:08:41;CONFIRMADO;18543;Bruna Dias;SÃO PAULO;MT;B;ELETRÔNICOS;4550;3;297,02;891,06
126187;2024-03-17 21:51:20;CONFIRMADO;37487;Maria Gomes;RIO DE JANEIRO;RS;C;ROUPAS;6575;2;855,86;1711,72
126187;2024-03-17 21:51:20;CONFIRMADO;37487;Maria Gomes;RIO DE JANEIRO;RS;C;BRINQUEDOS;8889;3;29,09;87,27
126187;2024-03-17 21:51:20;CONFIRMADO;37487;Maria Gomes;RIO DE JANEIRO;RS;C;ESPORTES;3764;3;149,7;449,1
126187;2024-03-17 21:51:20;CONFIRMADO;37487;Maria Gomes;RIO DE JANEIRO;RS;C;BRINQUEDOS;4689;3;14,2;42,6
546842;2024-06-07 18:28:25;PENDENTE;27972;Sabrina Rocha;SÃO PAULO;RR;A;DECORAÇÃO;2309;2;414,57;829,14
891913;2023-12-13 09:09:35;CONFIRMADO;14334;Ana Julia Sales;SÃO PAULO;SP;C;DECORAÇÃO;1726;3;348,54;1045,62
891913;2023-12-13 09:09:35;CONFIRMADO;14334;Ana Julia Sales;SÃO PAULO;SP;C;ROUPAS;7820;1;209,56;209,56
891913;2023-12-13 09:09:35;CONFIRMADO;14334;Ana Julia Sales;SÃO PAULO;SP;C;ELETRÔNICOS;1925;2;37,3;74,6
891913;2023-12-13 09:09:35;CONFIRMADO;14334;Ana Julia Sales;SÃO PAULO;SP;C;ROUPAS;5155;1;925,31;925,31
891913;2023-12-13 09:09:35;CONFIRMADO;14334;Ana Julia Sales;SÃO PAULO;SP;C;DECORAÇÃO;2805;2;738,33;1476,66
185963;2024-03-06 18:48:49;CANCELADO;98974;João Rezende;CURITIBA;AL;C;ALIMENTOS;3723;2;546,9;1093,8
185963;2024-03-06 18:48:49;CANCELADO;98974;João Rezende;CURITIBA;AL;C;ROUPAS;9858;3;997,49;2992,47
747773;2025-03-28 11:50:49;PENDENTE;38962;Maria Alice Farias;MARANHÃO;PR;A;ELETRÔNICOS;1740;2;622,54;1245,08
747773;2025-03-28 11:50:49;PENDENTE;38962;Maria Alice Farias;MARANHÃO;PR;A;DECORAÇÃO;7146;2;252,85;505,7
357122;2025-05-15 06:30:50;CONFIRMADO;25465;Matheus Campos;SÃO PAULO;PE;B;ELETRÔNICOS;2829;2;679,79;1359,58
357122;2025-05-15 06:30:50;CONFIRMADO;25465;Matheus Campos;SÃO PAULO;PE;B;ELETRÔNICOS;9351;3;740,81;2222,43
357122;2025-05-15 06:30:50;CONFIRMADO;25465;Matheus Campos;SÃO PAULO;PE;B;ROUPAS;1225;1;722,41;722,41
357122;2025-05-15 06:30:50;CONFIRMADO;25465;Matheus Campos;SÃO PAULO;PE;B;ROUPAS;8562;2;35,01;70,02
357122;2025-05-15 06:30:50;CONFIRMADO;25465;Matheus Campos;SÃO PAULO;PE;B;LIVROS;4366;3;209,99;629,97
676846;2023-11-10 11:03:39;CONFIRMADO;88837;Davi Lucca Barros;RIO DE JANEIRO;PA;A;ELETRÔNICOS;7962;2;712,38;1424,76
676846;2023-11-10 11:03:39;CONFIRMADO;88837;Davi Lucca Barros;RIO DE JANEIRO;PA;A;ROUPAS;1568;1;170,59;170,59
676846;2023-11-10 11:03:39;CONFIRMADO;88837;Davi Lucca Barros;RIO DE JANEIRO;PA;A;ALIMENTOS;8588;1;801,94;801,94
676846;2023-11-10 11:03:39;CONFIRMADO;88837;Davi Lucca Barros;RIO DE JANEIRO;PA;A;BRINQUEDOS;7121;3;34,29;102,87
676846;2023-11-10 11:03:39;CONFIRMADO;88837;Davi Lucca Barros;RIO DE JANEIRO;PA;A;ROUPAS;1524;3;575,26;1725,78
781384;2023-08-10 00:51:45;CONFIRMADO;47938;Manuela Aragão;CURITIBA;SC;A;ROUPAS;2346;2;824,52;1649,04
781384;2023-08-10 00:51:45;CONFIRMADO;47938;Manuela Aragão;CURITIBA;SC;A;ROUPAS;4909;1;990,1;990,1
781384;2023-08-10 00:51:45;CONFIRMADO;47938;Manuela Aragão;CURITIBA;SC;A;LIVROS;7370;2;810,04;1620,08
781384;2023-08-10 00:51:45;CONFIRMADO;47938;Manuela Aragão;CURITIBA;SC;A;ELETRÔNICOS;3490;3;796,84;2390,52
781384;2023-08-10 00:51:45;CONFIRMADO;47938;Manuela Aragão;CURITIBA;SC;A;DECORAÇÃO;1512;3;231,78;695,34
240226;2024-07-14 23:28:27;CONFIRMADO;54532;Raquel Azevedo;MARANHÃO;DF;B;LIVROS;2131;3;530,31;1590,93
200420;2023-11-23 19:49:56;CONFIRMADO;54728;João Gabriel Correia;SÃO PAULO;MG;A;LIVROS;2131;1;530,31;530,31
200420;2023-11-23 19:49:56;CONFIRMADO;54728;João Gabriel Correia;SÃO PAULO;MG;A;ROUPAS;7820;2;209,56;419,12
200420;2023-11-23 19:49:56;CONFIRMADO;54728;João Gabriel Correia;SÃO PAULO;MG;A;ELETRÔNICOS;4365;3;203,44;610,32
200420;2023-11-23 19:49:56;CONFIRMADO;54728;João Gabriel Correia;SÃO PAULO;MG;A;ROUPAS;1486;3;733,91;2201,73
200420;2023-11-23 19:49:56;CONFIRMADO;54728;João Gabriel Correia;SÃO PAULO;MG;A;BRINQUEDOS;7759;1;434,9;434,9
337925;2024-12-08 13:54:44;CONFIRMADO;88306;Marcelo Ferreira;SÃO PAULO;PA;B;ESPORTES;7841;3;170,44;511,32
337925;2024-12-08 13:54:44;CONFIRMADO;88306;Marcelo Ferreira;SÃO PAULO;PA;B;ESPORTES;1442;3;738,27;2214,81
337925;2024-12-08 13:54:44;CONFIRMADO;88306;Marcelo Ferreira;SÃO PAULO;PA;B;LIVROS;1263;1;581,64;581,64
337925;2024-12-08 13:54:44;CONFIRMADO;88306;Marcelo Ferreira;SÃO PAULO;PA;B;ELETRÔNICOS;9173;3;762,55;2287,65
337925;2024-12-08 13:54:44;CONFIRMADO;88306;Marcelo Ferreira;SÃO PAULO;PA;B;DECORAÇÃO;9830;2;381,17;762,34
323613;2024-03-28 23:55:32;CONFIRMADO;68495;Yuri Lopes;BELO HORIZONTE;MT;B;ROUPAS;6576;2;663,07;1326,14
323613;2024-03-28 23:55:32;CONFIRMADO;68495;Yuri Lopes;BELO HORIZONTE;MT;B;ALIMENTOS;2227;1;91,96;91,96
323613;2024-03-28 23:55:32;CONFIRMADO;68495;Yuri Lopes;BELO HORIZONTE;MT;B;ESPORTES;8625;1;237,92;237,92
477456;2023-09-16 01:33:08;PENDENTE;13128;Rebeca Fernandes;GOIÂNIA;RR;B;BRINQUEDOS;9077;2;604,55;1209,1
477456;2023-09-16 01:33:08;PENDENTE;13128;Rebeca Fernandes;GOIÂNIA;RR;B;DECORAÇÃO;8023;3;141,92;425,76
477456;2023-09-16 01:33:08;PENDENTE;13128;Rebeca Fernandes;GOIÂNIA;RR;B;ROUPAS;5314;2;880,5;1761,0
477456;2023-09-16 01:33:08;PENDENTE;13128;Rebeca Fernandes;GOIÂNIA;RR;B;ROUPAS;9154;2;846,85;1693,7
477456;2023-09-16 01:33:08;PENDENTE;13128;Rebeca Fernandes;GOIÂNIA;RR;B;LIVROS;8890;1;337,77;337,77
607209;2024-12-18 05:41:23;CONFIRMADO;63578;João Lucas Peixoto;RIO DE JANEIRO;BA;A;ROUPAS;6036;3;782,57;2347,71
607209;2024-12-18 05:41:23;CONFIRMADO;63578;João Lucas Peixoto;RIO DE JANEIRO;BA;A;ELETRÔNICOS;7004;2;26,06;52,12
328978;2024-04-05 23:01:46;CONFIRMADO;99548;Samuel Viana;GOIÂNIA;BA;C;BRINQUEDOS;8120;3;75,23;225,69
328978;2024-04-05 23:01:46;CONFIRMADO;99548;Samuel Viana;GOIÂNIA;BA;C;DECORAÇÃO;2572;1;292,27;292,27
328978;2024-04-05 23:01:46;CONFIRMADO;99548;Samuel Viana;GOIÂNIA;BA;C;ELETRÔNICOS;7629;2;572,1;1144,2
372675;2023-11-21 21:57:01;CONFIRMADO;48827;Isabelly Gomes;RIO DE JANEIRO;TO;B;ROUPAS;8388;1;910,51;910,51
166351;2025-03-19 10:59:14;CANCELADO;29734;Lorenzo Martins;CURITIBA;RO;A;DECORAÇÃO;2552;3;95,17;285,51
166351;2025-03-19 10:59:14;CANCELADO;29734;Lorenzo Martins;CURITIBA;RO;A;ESPORTES;1450;1;572,14;572,14
166351;2025-03-19 10:59:14;CANCELADO;29734;Lorenzo Martins;CURITIBA;RO;A;ROUPAS;5526;3;800,84;2402,52
533668;2025-06-03 08:51:39;PENDENTE;20204;Sra. Evelyn Caldeira;GOIÂNIA;AM;B;ROUPAS;1739;1;748,94;748,94
533668;2025-06-03 08:51:39;PENDENTE;20204;Sra. Evelyn Caldeira;GOIÂNIA;AM;B;LIVROS;3491;2;882,53;1765,06
533668;2025-06-03 08:51:39;PENDENTE;20204;Sra. Evelyn Caldeira;GOIÂNIA;AM;B;ELETRÔNICOS;1594;3;546,07;1638,21
533668;2025-06-03 08:51:39;PENDENTE;20204;Sra. Evelyn Caldeira;GOIÂNIA;AM;B;ESPORTES;9606;3;655,21;1965,63
369589;2025-01-19 03:36:37;PENDENTE;32492;Rafael Barbosa;CURITIBA;SP;C;ROUPAS;8044;2;139,19;278,38
369589;2025-01-19 03:36:37;PENDENTE;32492;Rafael Barbosa;CURITIBA;SP;C;ELETRÔNICOS;3986;3;578,03;1734,09
